#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
2325,RU LUP,000-BBW-753,2459841.472234,11.956,0.008,False,Johnson B,CCD,HMB,1.257,False
2326,RU LUP,000-BBW-753,2459841.472627,11.942,0.007,False,Johnson B,CCD,HMB,1.259,False
2327,RU LUP,000-BBW-753,2459841.472986,10.741,0.005,False,Cousins R,CCD,HMB,1.260,False
2328,RU LUP,000-BBW-753,2459841.473252,10.759,0.005,False,Cousins R,CCD,HMB,1.262,False
2329,RU LUP,000-BBW-753,2459842.471464,10.084,0.010,False,Cousins I,CCD,HMB,1.266,False
2330,RU LUP,000-BBW-753,2459842.471684,10.060,0.010,False,Cousins I,CCD,HMB,1.267,False
2331,RU LUP,000-BBW-753,2459842.471956,11.618,0.006,False,Johnson V,CCD,HMB,1.268,False
2332,RU LUP,000-BBW-753,2459842.472222,11.607,0.006,False,Johnson V,CCD,HMB,1.270,False
2333,RU LUP,000-BBW-753,2459842.472581,12.238,0.008,False,Johnson B,CCD,HMB,1.272,False
2334,RU LUP,000-BBW-753,2459842.472975,12.253,0.008,False,Johnson B,CCD,HMB,1.273,False
2335,RU LUP,000-BBW-753,2459842.473333,10.856,0.005,False,Cousins R,CCD,HMB,1.275,False
2336,RU LUP,000-BBW-753,2459842.473600,10.867,0.005,False,Cousins R,CCD,HMB,1.277,False
2337,RU LUP,000-BBW-753,2459843.471649,9.456,0.009,False,Cousins I,CCD,HMB,1.280,False
2338,RU LUP,000-BBW-753,2459843.471858,9.480,0.009,False,Cousins I,CCD,HMB,1.281,False
2339,RU LUP,000-BBW-753,2459843.472130,10.776,0.004,False,Johnson V,CCD,HMB,1.283,False
2340,RU LUP,000-BBW-753,2459843.472407,10.774,0.004,False,Johnson V,CCD,HMB,1.284,False
2341,RU LUP,000-BBW-753,2459843.472778,11.223,0.006,False,Johnson B,CCD,HMB,1.286,False
2342,RU LUP,000-BBW-753,2459843.473160,11.223,0.006,False,Johnson B,CCD,HMB,1.288,False
2343,RU LUP,000-BBW-753,2459843.473519,10.171,0.004,False,Cousins R,CCD,HMB,1.290,False
2344,RU LUP,000-BBW-753,2459843.473785,10.161,0.004,False,Cousins R,CCD,HMB,1.291,False
2345,RU LUP,000-BBW-753,2459844.471997,9.693,0.009,False,Cousins I,CCD,HMB,1.296,False
2346,RU LUP,000-BBW-753,2459844.472205,9.665,0.009,False,Cousins I,CCD,HMB,1.297,False
2347,RU LUP,000-BBW-753,2459844.472488,10.982,0.005,False,Johnson V,CCD,HMB,1.299,False
2348,RU LUP,000-BBW-753,2459844.472755,10.994,0.005,False,Johnson V,CCD,HMB,1.300,False
2349,RU LUP,000-BBW-753,2459844.473113,11.454,0.006,False,Johnson B,CCD,HMB,1.302,False
2350,RU LUP,000-BBW-753,2459844.473495,11.436,0.006,False,Johnson B,CCD,HMB,1.304,False
2351,RU LUP,000-BBW-753,2459844.473854,10.382,0.004,False,Cousins R,CCD,HMB,1.306,False
2352,RU LUP,000-BBW-753,2459844.474132,10.383,0.004,False,Cousins R,CCD,HMB,1.307,False
2353,RU LUP,000-BBW-753,2459845.471927,9.637,0.030,False,Cousins I,CCD,HMB,1.310,False
2354,RU LUP,000-BBW-753,2459845.472135,9.567,0.037,False,Cousins I,CCD,HMB,1.311,False
2355,RU LUP,000-BBW-753,2459845.472407,10.677,0.011,False,Johnson V,CCD,HMB,1.313,False
2356,RU LUP,000-BBW-753,2459845.472685,10.716,0.009,False,Johnson V,CCD,HMB,1.314,False
2357,RU LUP,000-BBW-753,2459845.473044,11.102,0.013,False,Johnson B,CCD,HMB,1.316,False
2358,RU LUP,000-BBW-753,2459845.473426,11.164,0.010,False,Johnson B,CCD,HMB,1.319,False
2359,RU LUP,000-BBW-753,2459845.473796,10.239,0.008,False,Cousins R,CCD,HMB,1.321,False
2360,RU LUP,000-BBW-753,2459845.474063,10.215,0.009,False,Cousins R,CCD,HMB,1.322,False
2361,RU LUP,000-BBW-753,2459846.471892,9.673,0.010,False,Cousins I,CCD,HMB,1.325,False
2362,RU LUP,000-BBW-753,2459846.472112,9.660,0.011,False,Cousins I,CCD,HMB,1.327,False
2363,RU LUP,000-BBW-753,2459846.472384,10.932,0.005,False,Johnson V,CCD,HMB,1.328,False
2364,RU LUP,000-BBW-753,2459846.472650,10.973,0.005,False,Johnson V,CCD,HMB,1.330,False
2365,RU LUP,000-BBW-753,2459846.473009,11.435,0.006,False,Johnson B,CCD,HMB,1.332,False
2366,RU LUP,000-BBW-753,2459846.473391,11.409,0.006,False,Johnson B,CCD,HMB,1.334,False
2367,RU LUP,000-BBW-753,2459846.473762,10.356,0.004,False,Cousins R,CCD,HMB,1.336,False
2368,RU LUP,000-BBW-753,2459846.474028,10.343,0.004,False,Cousins R,CCD,HMB,1.338,False
2369,RU LUP,000-BBW-753,2459847.44236,10.8,,False,Visual,Visual,DCMA,,
2370,RU LUP,000-BBW-753,2459847.472205,9.761,0.019,False,Cousins I,CCD,HMB,1.343,False
2371,RU LUP,000-BBW-753,2459847.472425,9.778,0.015,False,Cousins I,CCD,HMB,1.344,False
2372,RU LUP,000-BBW-753,2459847.472697,11.142,0.005,False,Johnson V,CCD,HMB,1.346,False
2373,RU LUP,000-BBW-753,2459847.472963,11.130,0.005,False,Johnson V,CCD,HMB,1.347,False
2374,RU LUP,000-BBW-753,2459847.473322,11.644,0.007,False,Johnson B,CCD,HMB,1.350,False
2375,RU LUP,000-BBW-753,2459847.473715,11.606,0.008,False,Johnson B,CCD,HMB,1.352,False
2376,RU LUP,000-BBW-753,2459847.474074,10.446,0.005,False,Cousins R,CCD,HMB,1.354,False
2377,RU LUP,000-BBW-753,2459847.474352,10.476,0.005,False,Cousins R,CCD,HMB,1.356,False
2378,RU LUP,000-BBW-753,2459848.472378,10.009,0.012,False,Cousins I,CCD,HMB,1.360,False
2379,RU LUP,000-BBW-753,2459848.472587,10.023,0.012,False,Cousins I,CCD,HMB,1.362,False
2380,RU LUP,000-BBW-753,2459848.472859,11.505,0.006,False,Johnson V,CCD,HMB,1.363,False
2381,RU LUP,000-BBW-753,2459848.473137,11.520,0.006,False,Johnson V,CCD,HMB,1.365,False
2382,RU LUP,000-BBW-753,2459848.473484,12.075,0.008,False,Johnson B,CCD,HMB,1.367,False
2383,RU LUP,000-BBW-753,2459848.473877,12.053,0.007,False,Johnson B,CCD,HMB,1.370,False
2384,RU LUP,000-BBW-753,2459848.474236,10.801,0.005,False,Cousins R,CCD,HMB,1.372,False
2385,RU LUP,000-BBW-753,2459848.474514,10.797,0.005,False,Cousins R,CCD,HMB,1.374,False
2386,RU LUP,000-BBW-753,2459849.472818,9.865,0.011,False,Cousins I,CCD,HMB,1.381,False
2387,RU LUP,000-BBW-753,2459849.473027,9.849,0.011,False,Cousins I,CCD,HMB,1.382,False
2388,RU LUP,000-BBW-753,2459849.473299,11.292,0.005,False,Johnson V,CCD,HMB,1.384,False
2389,RU LUP,000-BBW-753,2459849.473576,11.282,0.005,False,Johnson V,CCD,HMB,1.386,False
2390,RU LUP,000-BBW-753,2459849.473935,11.790,0.007,False,Johnson B,CCD,HMB,1.388,False
2391,RU LUP,000-BBW-753,2459849.474317,11.792,0.007,False,Johnson B,CCD,HMB,1.390,False
2392,RU LUP,000-BBW-753,2459849.474688,10.602,0.005,False,Cousins R,CCD,HMB,1.393,False
2393,RU LUP,000-BBW-753,2459849.474954,10.602,0.004,False,Cousins R,CCD,HMB,1.395,False
2394,RU LUP,000-BBW-753,2459850.473235,9.824,0.011,False,Cousins I,CCD,HMB,1.401,False
2395,RU LUP,000-BBW-753,2459850.473443,9.834,0.010,False,Cousins I,CCD,HMB,1.403,False
2396,RU LUP,000-BBW-753,2459850.473715,11.208,0.005,False,Johnson V,CCD,HMB,1.405,False
2397,RU LUP,000-BBW-753,2459850.473981,11.231,0.005,False,Johnson V,CCD,HMB,1.407,False
2398,RU LUP,000-BBW-753,2459850.474352,11.722,0.007,False,Johnson B,CCD,HMB,1.409,False
2399,RU LUP,000-BBW-753,2459850.474734,11.715,0.007,False,Johnson B,CCD,HMB,1.412,False
2400,RU LUP,000-BBW-753,2459850.475104,10.538,0.004,False,Cousins R,CCD,HMB,1.414,False
2401,RU LUP,000-BBW-753,2459850.475370,10.563,0.004,False,Cousins R,CCD,HMB,1.416,False
2402,RU LUP,000-BBW-753,2459851.470781,9.930,0.018,False,Cousins I,CCD,HMB,1.403,False
2403,RU LUP,000-BBW-753,2459851.471001,9.900,0.017,False,Cousins I,CCD,HMB,1.405,False
2404,RU LUP,000-BBW-753,2459851.471262,11.346,0.006,False,Johnson V,CCD,HMB,1.407,False
2405,RU LUP,000-BBW-753,2459851.471539,11.326,0.006,False,Johnson V,CCD,HMB,1.409,False
2406,RU LUP,000-BBW-753,2459851.471898,11.865,0.008,False,Johnson B,CCD,HMB,1.411,False
2407,RU LUP,000-BBW-753,2459851.472292,11.845,0.008,False,Johnson B,CCD,HMB,1.414,False
2408,RU LUP,000-BBW-753,2459851.472650,10.654,0.006,False,Cousins R,CCD,HMB,1.416,False
2409,RU LUP,000-BBW-753,2459851.472917,10.667,0.006,False,Cousins R,CCD,HMB,1.418,False
2410,RU LUP,000-BBW-753,2459852.471036,10.195,0.018,False,Cousins I,CCD,HMB,1.424,False
2411,RU LUP,000-BBW-753,2459852.471256,10.191,0.017,False,Cousins I,CCD,HMB,1.426,False
2412,RU LUP,000-BBW-753,2459852.471528,11.821,0.007,False,Johnson V,CCD,HMB,1.428,False
2413,RU LUP,000-BBW-753,2459852.471794,11.809,0.007,False,Johnson V,CCD,HMB,1.430,False
2414,RU LUP,000-BBW-753,2459852.472164,12.451,0.010,False,Johnson B,CCD,HMB,1.432,False
2415,RU LUP,000-BBW-753,2459852.472546,12.448,0.010,False,Johnson B,CCD,HMB,1.435,False
2416,RU LUP,000-BBW-753,2459852.472917,11.005,0.006,False,Cousins R,CCD,HMB,1.438,False
2417,RU LUP,000-BBW-753,2459852.473183,10.995,0.006,False,Cousins R,CCD,HMB,1.440,False
2418,RU LUP,000-BBW-753,2459853.471013,9.861,0.017,False,Cousins I,CCD,HMB,1.444,False
2419,RU LUP,000-BBW-753,2459853.471233,9.823,0.017,False,Cousins I,CCD,HMB,1.446,False
2420,RU LUP,000-BBW-753,2459853.471505,11.218,0.006,False,Johnson V,CCD,HMB,1.448,False
2421,RU LUP,000-BBW-753,2459853.471771,11.237,0.006,False,Johnson V,CCD,HMB,1.450,False
2422,RU LUP,000-BBW-753,2459853.472130,11.743,0.008,False,Johnson B,CCD,HMB,1.452,False
2423,RU LUP,000-BBW-753,2459853.472523,11.738,0.007,False,Johnson B,CCD,HMB,1.455,False
2424,RU LUP,000-BBW-753,2459853.472870,10.560,0.006,False,Cousins R,CCD,HMB,1.458,False
2425,RU LUP,000-BBW-753,2459853.473148,10.553,0.006,False,Cousins R,CCD,HMB,1.460,False
2426,RU LUP,000-BBW-753,2459854.471267,9.847,0.016,False,Cousins I,CCD,HMB,1.467,False
2427,RU LUP,000-BBW-753,2459854.471476,9.845,0.016,False,Cousins I,CCD,HMB,1.468,False
2428,RU LUP,000-BBW-753,2459854.471748,11.264,0.006,False,Johnson V,CCD,HMB,1.470,False
2429,RU LUP,000-BBW-753,2459854.472014,11.257,0.006,False,Johnson V,CCD,HMB,1.473,False
2430,RU LUP,000-BBW-753,2459854.472373,11.782,0.008,False,Johnson B,CCD,HMB,1.475,False
2431,RU LUP,000-BBW-753,2459854.472766,11.796,0.008,False,Johnson B,CCD,HMB,1.479,False
2432,RU LUP,000-BBW-753,2459854.473113,10.589,0.005,False,Cousins R,CCD,HMB,1.481,False
2433,RU LUP,000-BBW-753,2459854.473391,10.567,0.006,False,Cousins R,CCD,HMB,1.484,False
2434,RU LUP,000-BBW-753,2459855.471800,9.773,0.016,False,Cousins I,CCD,HMB,1.493,False
2435,RU LUP,000-BBW-753,2459855.472008,9.779,0.015,False,Cousins I,CCD,HMB,1.495,False
2436,RU LUP,000-BBW-753,2459855.472280,11.199,0.006,False,Johnson V,CCD,HMB,1.497,False
2437,RU LUP,000-BBW-753,2459855.472558,11.186,0.006,False,Johnson V,CCD,HMB,1.499,False
2438,RU LUP,000-BBW-753,2459855.472917,11.682,0.008,False,Johnson B,CCD,HMB,1.502,False
2439,RU LUP,000-BBW-753,2459855.473310,11.677,0.007,False,Johnson B,CCD,HMB,1.505,False
2440,RU LUP,000-BBW-753,2459855.473669,10.497,0.006,False,Cousins R,CCD,HMB,1.508,False
2441,RU LUP,000-BBW-753,2459855.473935,10.527,0.006,False,Cousins R,CCD,HMB,1.511,False
2442,RU LUP,000-BBW-753,2459856.472078,10.011,0.016,False,Cousins I,CCD,HMB,1.518,False
2443,RU LUP,000-BBW-753,2459856.472286,9.991,0.016,False,Cousins I,CCD,HMB,1.520,False
2444,RU LUP,000-BBW-753,2459856.472558,11.478,0.006,False,Johnson V,CCD,HMB,1.522,False
2445,RU LUP,000-BBW-753,2459856.472824,11.489,0.006,False,Johnson V,CCD,HMB,1.525,False
2446,RU LUP,000-BBW-753,2459856.473183,11.999,0.009,False,Johnson B,CCD,HMB,1.528,False
2447,RU LUP,000-BBW-753,2459856.473576,12.025,0.009,False,Johnson B,CCD,HMB,1.531,False
2448,RU LUP,000-BBW-753,2459856.473935,10.753,0.006,False,Cousins R,CCD,HMB,1.534,False
2449,RU LUP,000-BBW-753,2459856.474213,10.755,0.006,False,Cousins R,CCD,HMB,1.537,False
2450,RU LUP,000-BBW-753,2459857.472297,9.667,0.015,False,Cousins I,CCD,HMB,1.544,False
2451,RU LUP,000-BBW-753,2459857.472517,9.725,0.014,False,Cousins I,CCD,HMB,1.546,False
2452,RU LUP,000-BBW-753,2459857.472789,11.030,0.006,False,Johnson V,CCD,HMB,1.548,False
2453,RU LUP,000-BBW-753,2459857.473056,11.032,0.006,False,Johnson V,CCD,HMB,1.551,False
2454,RU LUP,000-BBW-753,2459857.473414,11.555,0.008,False,Johnson B,CCD,HMB,1.554,False
2455,RU LUP,000-BBW-753,2459857.473796,11.526,0.007,False,Johnson B,CCD,HMB,1.558,False
2456,RU LUP,000-BBW-753,2459857.474155,10.393,0.005,False,Cousins R,CCD,HMB,1.561,False
2457,RU LUP,000-BBW-753,2459857.474421,10.385,0.005,False,Cousins R,CCD,HMB,1.563,False
2458,RU LUP,000-BBW-753,2459858.472957,9.773,0.015,False,Cousins I,CCD,HMB,1.575,False
2459,RU LUP,000-BBW-753,2459858.473177,9.772,0.015,False,Cousins I,CCD,HMB,1.577,False
2460,RU LUP,000-BBW-753,2459858.473438,11.154,0.006,False,Johnson V,CCD,HMB,1.580,False
2461,RU LUP,000-BBW-753,2459858.473715,11.154,0.006,False,Johnson V,CCD,HMB,1.583,False
2462,RU LUP,000-BBW-753,2459858.474074,11.716,0.008,False,Johnson B,CCD,HMB,1.586,False
2463,RU LUP,000-BBW-753,2459858.474456,11.730,0.009,False,Johnson B,CCD,HMB,1.590,False
2464,RU LUP,000-BBW-753,2459858.474815,10.500,0.005,False,Cousins R,CCD,HMB,1.593,False
2465,RU LUP,000-BBW-753,2459858.475081,10.491,0.005,False,Cousins R,CCD,HMB,1.596,False
2466,RU LUP,000-BBW-753,2459859.472205,9.927,0.022,False,Cousins I,CCD,HMB,1.594,False
2467,RU LUP,000-BBW-753,2459859.472425,9.931,0.021,False,Cousins I,CCD,HMB,1.597,False
2468,RU LUP,000-BBW-753,2459859.472685,11.336,0.007,False,Johnson V,CCD,HMB,1.599,False
2469,RU LUP,000-BBW-753,2459859.472963,11.337,0.007,False,Johnson V,CCD,HMB,1.602,False
2470,RU LUP,000-BBW-753,2459859.473322,11.962,0.010,False,Johnson B,CCD,HMB,1.606,False
2471,RU LUP,000-BBW-753,2459859.473704,11.961,0.010,False,Johnson B,CCD,HMB,1.609,False
2472,RU LUP,000-BBW-753,2459859.474063,10.652,0.007,False,Cousins R,CCD,HMB,1.613,False
2473,RU LUP,000-BBW-753,2459859.474329,10.686,0.007,False,Cousins R,CCD,HMB,1.616,False
2474,RU LUP,000-BBW-753,2459860.472402,9.919,0.022,False,Cousins I,CCD,HMB,1.624,False
2475,RU LUP,000-BBW-753,2459860.472610,9.886,0.021,False,Cousins I,CCD,HMB,1.626,False
2476,RU LUP,000-BBW-753,2459860.472894,11.316,0.007,False,Johnson V,CCD,HMB,1.629,False
2477,RU LUP,000-BBW-753,2459860.473171,11.315,0.007,False,Johnson V,CCD,HMB,1.632,False
2478,RU LUP,000-BBW-753,2459860.473530,11.990,0.010,False,Johnson B,CCD,HMB,1.636,False
2479,RU LUP,000-BBW-753,2459860.473912,11.983,0.010,False,Johnson B,CCD,HMB,1.640,False
2480,RU LUP,000-BBW-753,2459860.474282,10.645,0.007,False,Cousins R,CCD,HMB,1.644,False
2481,RU LUP,000-BBW-753,2459860.474549,10.649,0.007,False,Cousins R,CCD,HMB,1.646,False
2482,RU LUP,000-BBW-753,2459861.472876,9.846,0.023,False,Cousins I,CCD,HMB,1.658,False
2483,RU LUP,000-BBW-753,2459861.473084,9.860,0.022,False,Cousins I,CCD,HMB,1.660,False
2484,RU LUP,000-BBW-753,2459861.473356,11.305,0.007,False,Johnson V,CCD,HMB,1.663,False
2485,RU LUP,000-BBW-753,2459861.473623,11.309,0.008,False,Johnson V,CCD,HMB,1.666,False
2486,RU LUP,000-BBW-753,2459861.473981,11.965,0.011,False,Johnson B,CCD,HMB,1.670,False
2487,RU LUP,000-BBW-753,2459861.474375,11.943,0.011,False,Johnson B,CCD,HMB,1.674,False
2488,RU LUP,000-BBW-753,2459861.474722,10.610,0.007,False,Cousins R,CCD,HMB,1.678,False
2489,RU LUP,000-BBW-753,2459861.475000,10.598,0.007,False,Cousins R,CCD,HMB,1.681,False
2490,RU LUP,000-BBW-753,2459862.472679,9.987,0.028,False,Cousins I,CCD,HMB,1.686,False
2491,RU LUP,000-BBW-753,2459862.472888,9.972,0.025,False,Cousins I,CCD,HMB,1.688,False
2492,RU LUP,000-BBW-753,2459862.473160,11.485,0.008,False,Johnson V,CCD,HMB,1.691,False
2493,RU LUP,000-BBW-753,2459862.473426,11.474,0.008,False,Johnson V,CCD,HMB,1.694,False
2494,RU LUP,000-BBW-753,2459862.473785,12.112,0.012,False,Johnson B,CCD,HMB,1.699,False
2495,RU LUP,000-BBW-753,2459862.474167,12.083,0.012,False,Johnson B,CCD,HMB,1.703,False
2496,RU LUP,000-BBW-753,2459862.474525,10.760,0.009,False,Cousins R,CCD,HMB,1.707,False
2497,RU LUP,000-BBW-753,2459862.474803,10.732,0.008,False,Cousins R,CCD,HMB,1.710,False
2498,RU LUP,000-BBW-753,2459863.473455,9.859,0.021,False,Cousins I,CCD,HMB,1.727,False
2499,RU LUP,000-BBW-753,2459863.473675,9.854,0.020,False,Cousins I,CCD,HMB,1.729,False
2500,RU LUP,000-BBW-753,2459863.473935,11.206,0.007,False,Johnson V,CCD,HMB,1.733,False
2501,RU LUP,000-BBW-753,2459863.474213,11.234,0.007,False,Johnson V,CCD,HMB,1.736,False
2502,RU LUP,000-BBW-753,2459863.474572,11.799,0.009,False,Johnson B,CCD,HMB,1.740,False
2503,RU LUP,000-BBW-753,2459863.474954,11.790,0.008,False,Johnson B,CCD,HMB,1.745,False
2504,RU LUP,000-BBW-753,2459863.475324,10.597,0.007,False,Cousins R,CCD,HMB,1.750,False
2505,RU LUP,000-BBW-753,2459863.475590,10.592,0.007,False,Cousins R,CCD,HMB,1.753,False
2506,RU LUP,000-BBW-753,2459864.473686,9.779,0.022,False,Cousins I,CCD,HMB,1.763,False
2507,RU LUP,000-BBW-753,2459864.473895,9.809,0.021,False,Cousins I,CCD,HMB,1.766,False
2508,RU LUP,000-BBW-753,2459864.474167,11.174,0.007,False,Johnson V,CCD,HMB,1.769,False
2509,RU LUP,000-BBW-753,2459864.474433,11.168,0.007,False,Johnson V,CCD,HMB,1.773,False
2510,RU LUP,000-BBW-753,2459864.474792,11.748,0.009,False,Johnson B,CCD,HMB,1.778,False
2511,RU LUP,000-BBW-753,2459864.475185,11.756,0.008,False,Johnson B,CCD,HMB,1.783,False
2512,RU LUP,000-BBW-753,2459864.475544,10.523,0.007,False,Cousins R,CCD,HMB,1.787,False
2513,RU LUP,000-BBW-753,2459864.475810,10.522,0.007,False,Cousins R,CCD,HMB,1.791,False
2514,RU LUP,000-BBW-753,2459865.473791,9.597,0.023,False,Cousins I,CCD,HMB,1.800,False
2515,RU LUP,000-BBW-753,2459865.474010,9.593,0.022,False,Cousins I,CCD,HMB,1.803,False
2516,RU LUP,000-BBW-753,2459865.474282,10.891,0.006,False,Johnson V,CCD,HMB,1.807,False
2517,RU LUP,000-BBW-753,2459865.474549,10.884,0.006,False,Johnson V,CCD,HMB,1.810,False
2518,RU LUP,000-BBW-753,2459865.474919,11.443,0.008,False,Johnson B,CCD,HMB,1.815,False
2519,RU LUP,000-BBW-753,2459865.475301,11.432,0.008,False,Johnson B,CCD,HMB,1.821,False
2520,RU LUP,000-BBW-753,2459865.475660,10.286,0.007,False,Cousins R,CCD,HMB,1.825,False
2521,RU LUP,000-BBW-753,2459865.475926,10.282,0.007,False,Cousins R,CCD,HMB,1.829,False
2522,RU LUP,000-BBW-753,2459866.474323,9.640,0.025,False,Cousins I,CCD,HMB,1.845,False
2523,RU LUP,000-BBW-753,2459866.474543,9.639,0.024,False,Cousins I,CCD,HMB,1.848,False
2524,RU LUP,000-BBW-753,2459866.474815,10.999,0.007,False,Johnson V,CCD,HMB,1.852,False
2525,RU LUP,000-BBW-753,2459866.475081,10.981,0.007,False,Johnson V,CCD,HMB,1.856,False
2526,RU LUP,000-BBW-753,2459866.475451,11.531,0.010,False,Johnson B,CCD,HMB,1.861,False
2527,RU LUP,000-BBW-753,2459866.475833,11.522,0.009,False,Johnson B,CCD,HMB,1.867,False
2528,RU LUP,000-BBW-753,2459866.476192,10.363,0.007,False,Cousins R,CCD,HMB,1.872,False
2529,RU LUP,000-BBW-753,2459866.476470,10.363,0.007,False,Cousins R,CCD,HMB,1.876,False
2530,RU LUP,000-BBW-753,2459867.474172,9.572,0.028,False,Cousins I,CCD,HMB,1.882,False
2531,RU LUP,000-BBW-753,2459867.474381,9.663,0.027,False,Cousins I,CCD,HMB,1.885,False
2532,RU LUP,000-BBW-753,2459867.474664,10.980,0.008,False,Johnson V,CCD,HMB,1.889,False
2533,RU LUP,000-BBW-753,2459867.474931,10.997,0.007,False,Johnson V,CCD,HMB,1.893,False
2534,RU LUP,000-BBW-753,2459867.475301,11.584,0.011,False,Johnson B,CCD,HMB,1.899,False
2535,RU LUP,000-BBW-753,2459867.475694,11.550,0.011,False,Johnson B,CCD,HMB,1.905,False
2536,RU LUP,000-BBW-753,2459867.476042,10.343,0.008,False,Cousins R,CCD,HMB,1.910,False
2537,RU LUP,000-BBW-753,2459867.476319,10.357,0.008,False,Cousins R,CCD,HMB,1.915,False
2538,RU LUP,000-BBW-753,2459868.474763,9.609,0.029,False,Cousins I,CCD,HMB,1.933,False
2539,RU LUP,000-BBW-753,2459868.474971,9.618,0.026,False,Cousins I,CCD,HMB,1.936,False
2540,RU LUP,000-BBW-753,2459868.475243,10.956,0.007,False,Johnson V,CCD,HMB,1.940,False
2541,RU LUP,000-BBW-753,2459868.475509,10.935,0.007,False,Johnson V,CCD,HMB,1.945,False
2542,RU LUP,000-BBW-753,2459868.475868,11.545,0.009,False,Johnson B,CCD,HMB,1.950,False
2543,RU LUP,000-BBW-753,2459868.476262,11.512,0.009,False,Johnson B,CCD,HMB,1.957,False
2544,RU LUP,000-BBW-753,2459868.476620,10.333,0.008,False,Cousins R,CCD,HMB,1.963,False
2545,RU LUP,000-BBW-753,2459868.476887,10.309,0.008,False,Cousins R,CCD,HMB,1.967,False
2546,RU LUP,000-BBW-753,2459870.475584,9.790,0.029,False,Cousins I,CCD,HMB,2.038,False
2547,RU LUP,000-BBW-753,2459870.475804,9.727,0.029,False,Cousins I,CCD,HMB,2.042,False
2548,RU LUP,000-BBW-753,2459870.476076,11.069,0.008,False,Johnson V,CCD,HMB,2.047,False
2549,RU LUP,000-BBW-753,2459870.476343,11.072,0.008,False,Johnson V,CCD,HMB,2.051,False
2550,RU LUP,000-BBW-753,2459870.476701,11.665,0.010,False,Johnson B,CCD,HMB,2.058,False
2551,RU LUP,000-BBW-753,2459870.477083,11.661,0.010,False,Johnson B,CCD,HMB,2.065,False
2552,RU LUP,000-BBW-753,2459870.477442,10.455,0.010,False,Cousins R,CCD,HMB,2.071,False
2553,RU LUP,000-BBW-753,2459870.477720,10.428,0.009,False,Cousins R,CCD,HMB,2.077,False
2554,RU Lup,000-BBW-753,2460029.70486,10.7,,False,Visual,Visual,RFP,,
2555,RU Lup,000-BBW-753,2460051.625,11.3,,False,Visual,Visual,RFP,,
2556,RU LUP,000-BBW-753,2460053.23872,11.332,0.006,False,Johnson B,CCD,YBA,1.017,False
2557,RU LUP,000-BBW-753,2460053.23951,11.203,0.009,False,Johnson V,CCD,YBA,1.016,False
2558,RU LUP,000-BBW-753,2460053.24007,10.354,0.010,False,Cousins R,CCD,YBA,1.015,False
2559,RU Lup,000-BBW-753,2460059.60069,11.3,,False,Visual,Visual,RFP,,
2560,RU Lup,000-BBW-753,2460060.57639,11.3,,False,Visual,Visual,RFP,,
2561,RU LUP,000-BBW-753,2460065.13624,11.195,0.007,False,Johnson B,CCD,YBA,1.151,False
2562,RU LUP,000-BBW-753,2460065.13698,11.070,0.011,False,Johnson V,CCD,YBA,1.148,False
2563,RU LUP,000-BBW-753,2460065.13753,10.343,0.011,False,Cousins R,CCD,YBA,1.146,False
2564,RU LUP,000-BBW-753,2460078.16736,11.702,0.009,False,Johnson B,CCD,YBA,1.019,False
2565,RU LUP,000-BBW-753,2460078.16806,11.541,0.010,False,Johnson V,CCD,YBA,1.018,False
2566,RU LUP,000-BBW-753,2460078.16860,10.665,0.012,False,Cousins R,CCD,YBA,1.018,False
2567,RU LUP,000-BBW-753,2460083.23507,11.458,0.006,False,Johnson B,CCD,YBA,1.037,False
2568,RU LUP,000-BBW-753,2460083.23581,11.305,0.009,False,Johnson V,CCD,YBA,1.039,False
2569,RU LUP,000-BBW-753,2460083.23639,10.372,0.009,False,Cousins R,CCD,YBA,1.040,False
2570,RU Lup,000-BBW-753,2460083.625,11.3,,False,Visual,Visual,RFP,,
2571,RU Lup,000-BBW-753,2460084.49306,11.7,,False,Visual,Visual,RFP,,
2572,RU LUP,000-BBW-753,2460089.25142,11.292,0.007,False,Johnson B,CCD,YBA,1.100,False
2573,RU LUP,000-BBW-753,2460089.25215,11.342,0.009,False,Johnson V,CCD,YBA,1.102,False
2574,RU LUP,000-BBW-753,2460089.25275,10.358,0.008,False,Cousins R,CCD,YBA,1.104,False
2575,RU Lup,000-BBW-753,2460089.52083,11.3,,False,Visual,Visual,RFP,,
2576,RU Lup,000-BBW-753,2460090.50694,11.2,,False,Visual,Visual,RFP,,
2577,RU Lup,000-BBW-753,2460091.47569,11.3,,False,Visual,Visual,RFP,,
2578,RU Lup,000-BBW-753,2460105.42014,11.0,,False,Visual,Visual,PLA,,
2579,RU Lup,000-BBW-753,2460109.5625,10.6,,False,Visual,Visual,RFP,,
2580,RU Lup,000-BBW-753,2460110.49306,11.2,,False,Visual,Visual,RFP,,
2581,RU Lup,000-BBW-753,2460111.42708,11.2,,False,Visual,Visual,RFP,,
2582,RU Lup,000-BBW-753,2460112.63125,11.3,,False,Visual,Visual,RFP,,
2583,RU Lup,000-BBW-753,2460114.49306,11.3,,False,Visual,Visual,RFP,,
