Host CoM,Host HalfM* radius,Host ID,Host KappaCorot,Host M*,Host M* Iron,Host M* Metal,Host Mgas,Host Mhyd,Host Mtot,Host R200,Host i,Host vel,Sat CoM,Sat HalfM* radius,Sat ID,Sat M*,Sat M* Iron,Sat M* Metal,Sat Mgas,Sat Mhyd,Sat Mtot,Sat i,Sat vel,Volume
"[303.42236328125, 391.7156677246094, 253.84024047851562]",0.0,4830,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,5.562031963330675,4829,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.1547546386719, 383.3135986328125, 252.77252197265625]",0.0,4831,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,5.476118619952538,4830,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.8733825683594, 391.1770324707031, 254.46087646484375]",0.0,4832,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.372949122298105,4831,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.0162658691406, 391.5793151855469, 258.9899597167969]",0.0,4833,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.932807631109589,4832,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.4712219238281, 391.8753967285156, 259.17071533203125]",0.0,4834,0.0,0.0,0.0,0.0,229731.390625,0.432618111371994,27760862.0,5.893966112188662,4833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.7955017089844, 392.5614929199219, 261.1961669921875]",0.0,4835,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.986154883327708,4834,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.46728515625, 393.7667541503906, 259.5118713378906]",0.0,4836,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,5.603394661177822,4835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.2001647949219, 389.60809326171875, 260.570556640625]",0.0,4837,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,5.916192891946297,4836,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.8150939941406, 389.4546203613281, 264.42388916015625]",0.0,4838,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,6.106760788653144,4837,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.9048156738281, 389.1667785644531, 260.2884521484375]",0.0,4839,0.0,0.0,0.0,0.0,0.0,0.0,25110812.0,5.67571049300432,4838,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.25311279296875, 388.4540100097656, 252.3463897705078]",0.0,4840,0.0,0.0,0.0,0.0,0.0,0.0,17244778.0,4.902424763897785,4839,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[298.2435607910156, 388.45257568359375, 252.33778381347656]]",[0.0],[15729],[0.0],[0.0],[0.0],[0.0],[0.0],[9983818.0],[15728],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[302.84490966796875, 390.0743103027344, 261.9236755371094]",0.0,4841,0.0,0.0,0.0,0.0,229731.390625,0.1959438920021057,27760862.0,6.115480361373533,4840,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.7409362792969, 384.1617126464844, 252.8272705078125]",0.0,4842,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,6.208046899890539,4841,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.1282653808594, 390.3292236328125, 262.0956726074219]",0.0,4843,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,6.251062491045679,4842,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.89654541015625, 392.3242492675781, 262.3749694824219]",0.0,4844,0.0,0.0,0.0,0.0,0.0,0.0,15732079.0,5.138296694500655,4843,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[306.90130615234375, 392.3193054199219, 262.373046875]]",[0.0],[15730],[0.0],[0.0],[0.0],[0.0],[0.0],[10286359.0],[15729],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[305.73284912109375, 388.92041015625, 262.27154541015625]",0.0,4845,0.0,0.0,0.0,0.0,0.0,0.0,25413352.0,5.395991008761417,4844,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.6116638183594, 388.6590270996094, 262.0965270996094]",0.0,4846,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,6.041652709967804,4845,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.9125671386719, 382.8929138183594, 260.6483154296875]",0.0,4847,0.0,0.0,0.0,0.0,229731.390625,0.25029078125953674,27760862.0,6.130319741321511,4846,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.4371643066406, 384.58172607421875, 255.82952880859375]",0.0,4848,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,6.246477986602328,4847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.036376953125, 386.4054870605469, 254.84869384765625]",0.0,4849,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,6.184534678193194,4848,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.56646728515625, 387.1446533203125, 259.5294189453125]",0.0,4850,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,5.872566425245579,4849,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.22454833984375, 381.10699462890625, 257.33251953125]",0.0,4851,0.0,0.0,0.0,0.0,0.0,0.0,25715892.0,5.378785926702317,4850,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.4918212890625, 384.1302185058594, 255.90252685546875]",0.0,4852,0.0,0.0,0.0,0.0,0.0,0.0,27833670.0,5.960134634825102,4851,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.04620361328125, 388.1222229003906, 253.82261657714844]",0.0,4853,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.212712299670992,4852,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.9388122558594, 385.7833557128906, 263.5906677246094]",0.0,4854,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.983893081884009,4853,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.7117919921875, 382.22174072265625, 255.74574279785156]",0.0,4855,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.998087518076071,4854,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.01214599609375, 385.2169189453125, 258.64703369140625]",0.0,4856,0.0,0.0,0.0,0.0,229731.390625,0.2959432601928711,27458324.0,6.172927553262683,4855,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.2990417480469, 382.319580078125, 255.64981079101562]",0.0,4857,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.983486511498029,4856,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.1852722167969, 387.1617126464844, 264.50457763671875]",0.0,4858,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.708633810605752,4857,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.13446044921875, 380.32586669921875, 259.21697998046875]",0.0,4859,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.948106390188297,4858,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.0418701171875, 385.91943359375, 258.5726623535156]",0.0,4860,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.832546597031744,4859,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.326904296875, 387.7996826171875, 253.72972106933594]",0.0,4861,0.0,0.0,0.0,0.0,0.0,0.0,26623514.0,5.777381100888501,4860,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.981201171875, 387.8883972167969, 253.45127868652344]",0.0,4862,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.977082171779378,4861,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.0213928222656, 390.1768798828125, 252.64503479003906]",0.0,4863,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.9276155872508935,4862,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.5236511230469, 387.7143249511719, 253.90811157226562]",0.0,4864,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.290134275319208,4863,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.4426574707031, 390.5309753417969, 252.48097229003906]",0.0,4865,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.085137930419645,4864,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.11968994140625, 391.3038330078125, 253.58065795898438]",0.0,4866,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,5.482751618756611,4865,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.2052001953125, 383.71575927734375, 261.7051086425781]",0.0,4867,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.095187715698782,4866,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.634033203125, 388.85626220703125, 258.0011901855469]",0.0,4868,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.960253306360049,4867,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.25421142578125, 391.0398254394531, 255.841552734375]",0.0,4869,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.026132743644013,4868,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.03399658203125, 388.6763610839844, 261.698974609375]",0.0,4870,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.765146463586617,4869,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.4267578125, 390.8379211425781, 257.0675048828125]",0.0,4871,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.083443422824018,4870,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.62506103515625, 389.0710754394531, 255.62728881835938]",0.0,4872,0.0,0.0,0.0,0.0,229731.390625,0.4094461500644684,27458324.0,6.14763573999517,4871,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.73541259765625, 384.9205017089844, 252.67857360839844]",0.0,4873,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.034747752807634,4872,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.0029296875, 393.1591491699219, 256.08575439453125]",0.0,4874,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.85976379287784,4873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[310.24359130859375, 387.9056091308594, 257.0907287597656]",0.0,4875,0.0,0.0,0.0,0.0,0.0,0.0,17547318.0,5.309801904867141,4874,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[310.24005126953125, 387.90985107421875, 257.0865173339844]]",[0.0],[15731],[0.0],[0.0],[0.0],[0.0],[0.0],[9378737.0],[15730],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[298.5494689941406, 391.5510559082031, 260.71124267578125]",0.0,4876,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.018689962959488,4875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.25860595703125, 390.45318603515625, 260.0863037109375]",0.0,4877,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.979640609763771,4876,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.48382568359375, 381.156494140625, 259.67919921875]",0.0,4878,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.165512722898176,4877,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.5207214355469, 381.0506591796875, 259.78411865234375]",0.0,4879,0.0,0.0,0.0,0.0,0.0,0.0,26623514.0,5.771318424957432,4878,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.283203125, 391.6087341308594, 262.4541320800781]",0.0,4880,0.0,0.0,0.0,0.0,229731.390625,0.20623470842838287,27458324.0,5.937803367489981,4879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.40673828125, 382.4117126464844, 258.9486389160156]",0.0,4881,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.912971310282139,4880,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.675537109375, 384.3772888183594, 262.1158447265625]",0.0,4882,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,5.763692676573603,4881,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.7978820800781, 387.86956787109375, 258.90643310546875]",0.0,4883,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.130325169201971,4882,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.45599365234375, 391.52630615234375, 259.8251037597656]",0.0,4884,0.0,0.0,0.0,0.0,229731.390625,0.6012347936630249,26550706.0,5.871057760323911,4883,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.84698486328125, 384.723876953125, 262.8013610839844]",0.0,4885,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.02279445087874,4884,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.18646240234375, 389.3072814941406, 260.6795349121094]",0.0,4886,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.252290110165033,4885,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.6141662597656, 387.0047607421875, 264.6266174316406]",0.0,4887,0.0,0.0,0.0,0.0,229731.390625,0.2136496752500534,27458324.0,6.1044707165597085,4886,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.2920837402344, 385.2581481933594, 259.11785888671875]",0.0,4888,0.0,0.0,0.0,0.0,0.0,0.0,16639700.0,4.752620504377867,4887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[308.2934265136719, 385.263916015625, 259.12335205078125]]",[0.0],[15732],[0.0],[0.0],[0.0],[0.0],[0.0],[7866038.5],[15731],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[308.5545349121094, 387.1938171386719, 264.55938720703125]",0.0,4889,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.714007848681773,4888,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.9847106933594, 387.3507385253906, 259.34765625]",0.0,4890,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.614327581765211,4889,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.2412109375, 387.766845703125, 260.44281005859375]",0.0,4891,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.503355097375598,4890,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.24285888671875, 390.2550354003906, 259.69512939453125]",0.0,4892,0.0,0.0,0.0,0.0,229731.390625,0.2691635489463806,27458324.0,6.142561149967188,4891,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.0392150878906, 390.35693359375, 262.8945617675781]",0.0,4893,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.797992072216072,4892,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.2554626464844, 386.8868103027344, 254.312744140625]",0.0,4894,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.987428691309633,4893,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.8781433105469, 392.9522705078125, 258.62957763671875]",0.0,4895,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.971584839527573,4894,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.9182434082031, 387.1880798339844, 253.4719696044922]",0.0,4896,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.8298335719565175,4895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.3298034667969, 392.6199951171875, 260.055908203125]",0.0,4897,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.185064391236059,4896,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.69677734375, 389.4218444824219, 260.1486511230469]",0.0,4898,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,6.132024774397914,4897,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.2384033203125, 388.9816589355469, 264.6653747558594]",0.0,4899,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.010810108271366,4898,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.56158447265625, 391.1035461425781, 261.33966064453125]",0.0,4900,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.915091036608921,4899,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.47552490234375, 393.3645935058594, 260.73388671875]",0.0,4901,0.0,0.0,0.0,0.0,229731.390625,0.4571041166782379,17474510.0,5.039011955711971,4900,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[303.47027587890625, 393.36810302734375, 260.7305603027344]]",[0.0],[15733],[0.0],[0.0],[0.0],[0.0],[0.0],[9681278.0],[15732],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[297.8579406738281, 388.8122253417969, 252.812744140625]",0.0,4902,0.0,0.0,0.0,0.0,0.0,0.0,25110812.0,5.45304359603874,4901,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.2596130371094, 392.1172180175781, 255.61721801757812]",0.0,4903,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.1441287327481575,4902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.1545715332031, 384.95013427734375, 254.21241760253906]",0.0,4904,0.0,0.0,0.0,0.0,0.0,0.0,26320970.0,5.5788885009343145,4903,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.7998352050781, 381.0828552246094, 257.2554626464844]",0.0,4905,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.87231673781586,4904,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.3222961425781, 383.9579772949219, 254.71324157714844]",0.0,4906,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.257613807283034,4905,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.20928955078125, 384.4919738769531, 255.1396942138672]",0.0,4907,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.094058931165962,4906,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.1231384277344, 385.0961608886719, 255.31619262695312]",0.0,4908,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.829862126037328,4907,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.6205749511719, 385.6449890136719, 254.82284545898438]",0.0,4909,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,6.111992439785157,4908,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.63848876953125, 391.4955749511719, 254.40589904785156]",0.0,4910,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.037722543639966,4909,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.89959716796875, 381.4498291015625, 258.37591552734375]",0.0,4911,0.0,0.0,0.0,0.0,0.0,0.0,27531132.0,5.9970444285252755,4910,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.03106689453125, 381.1257019042969, 256.5550537109375]",0.0,4912,0.0,0.0,0.0,0.0,229731.390625,0.17559191584587097,27458324.0,6.209323810174242,4911,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.8217468261719, 382.8710632324219, 254.7761993408203]",0.0,4913,0.0,0.0,0.0,0.0,689194.125,1.4686729907989502,27312706.0,6.092929228796411,4912,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.83221435546875, 383.3084411621094, 263.54217529296875]",0.0,4914,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.836043227411269,4913,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.0660705566406, 384.8025817871094, 256.88885498046875]",0.0,4915,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.20826117141662,4914,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.5821228027344, 385.8114013671875, 264.1087646484375]",0.0,4916,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.831496517319744,4915,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.0477600097656, 385.80059814453125, 263.64935302734375]",0.0,4917,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.002810731795119,4916,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.1630859375, 380.333984375, 259.46624755859375]",0.0,4918,0.0,0.0,0.0,0.0,0.0,0.0,6958418.0,4.656212620114953,4917,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[301.16033935546875, 380.3418273925781, 259.4670104980469]]",[0.0],[15734],[0.0],[0.0],[0.0],[0.0],[0.0],[9076198.0],[15733],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[301.7915344238281, 380.38592529296875, 260.12420654296875]",0.0,4919,0.0,0.0,0.0,0.0,0.0,0.0,12706678.0,5.6966035203222525,4918,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[301.78948974609375, 380.38671875, 260.1208801269531]]",[0.0],[15735],[0.0],[0.0],[0.0],[0.0],[0.0],[11496520.0],[15734],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[301.4885559082031, 380.4293212890625, 260.1112976074219]",0.0,4920,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,5.700644938768846,4919,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.4002685546875, 386.47845458984375, 256.3291320800781]",0.0,4921,0.0,0.0,0.0,0.0,0.0,0.0,12404138.0,3.983820690562432,4920,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.25799560546875, 386.79156494140625, 251.8990936279297]",0.0,4922,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.134592948644523,4921,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.1770324707031, 384.385986328125, 255.2738037109375]",0.0,4923,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,5.860289586533264,4922,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.77850341796875, 386.66632080078125, 252.7598419189453]",0.0,4924,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,5.978523799987375,4923,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.6130676269531, 388.9593505859375, 260.76666259765625]",0.0,4925,0.0,0.0,0.0,0.0,0.0,0.0,27228592.0,6.194039069972301,4924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.8147277832031, 388.30743408203125, 255.98422241210938]",0.0,4926,0.0,0.0,0.0,0.0,0.0,0.0,16639700.0,5.129618430435802,4925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[305.8173828125, 388.31597900390625, 255.97634887695312]]",[0.0],[15736],[0.0],[0.0],[0.0],[0.0],[0.0],[10286359.0],[15735],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[308.3481140136719, 388.7445068359375, 263.13116455078125]",0.0,4927,0.0,0.0,0.0,0.0,0.0,0.0,26926052.0,6.0721539102721955,4926,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
