Z_Ji_0,Z_Ji_1,Z_Ji_5,Z_Ji_6
,,,
,,,
,,,
,,,
,,,
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.59087064955e-07,2.77382001639e-06,1.26759140954e-06,2.11323493298e-07
3.62919527516e-07,2.80385242071e-06,1.28398404611e-06,2.14240320442e-07
3.66784703915e-07,2.83414584671e-06,1.30055383976e-06,2.17191217838e-07
3.70682794064e-07,2.86470193187e-06,1.31730228983e-06,2.20176504334e-07
3.74613998477e-07,2.89552231895e-06,1.33423090421e-06,2.23196500907e-07
3.78578518275e-07,2.92660865595e-06,1.35134119935e-06,2.26251530671e-07
3.82576555179e-07,2.95796259616e-06,1.36863470032e-06,2.29341918881e-07
3.86608311511e-07,2.98958579809e-06,1.38611294077e-06,2.32467992944e-07
3.90673990192e-07,3.02147992546e-06,1.40377746297e-06,2.35630082421e-07
3.94773794738e-07,3.05364664722e-06,1.42162981783e-06,2.38828519036e-07
3.9890792926e-07,3.08608763751e-06,1.43967156491e-06,2.42063636682e-07
4.03076598461e-07,3.11880457565e-06,1.45790427244e-06,2.4533577143e-07
4.07280007637e-07,3.15179914614e-06,1.47632951731e-06,2.48645261529e-07
4.11518362669e-07,3.18507303861e-06,1.49494888511e-06,2.51992447419e-07
4.15791870026e-07,3.21862794786e-06,1.51376397016e-06,2.55377671734e-07
4.20100736764e-07,3.25246557377e-06,1.53277637547e-06,2.58801279312e-07
4.24445170518e-07,3.28658762137e-06,1.5519877128e-06,2.62263617195e-07
4.28825379504e-07,3.32099580076e-06,1.57139960266e-06,2.65765034641e-07
4.3324157252e-07,3.35569182713e-06,1.59101367432e-06,2.69305883128e-07
4.37693958935e-07,3.39067742072e-06,1.61083156582e-06,2.7288651636e-07
4.42182748698e-07,3.42595430682e-06,1.630854924e-06,2.76507290274e-07
4.46708152325e-07,3.46152421577e-06,1.65108540449e-06,2.80168563047e-07
4.51270380906e-07,3.49738888289e-06,1.67152467175e-06,2.83870695099e-07
4.55869646097e-07,3.53355004853e-06,1.69217439903e-06,2.87614049102e-07
4.6050616012e-07,3.570009458e-06,1.71303626847e-06,2.91398989986e-07
4.65180135761e-07,3.6067688616e-06,1.73411197103e-06,2.95225884942e-07
4.69891786368e-07,3.64383001457e-06,1.75540320654e-06,2.99095103433e-07
4.74641325847e-07,3.68119467707e-06,1.77691168369e-06,3.03007017195e-07
4.79428968661e-07,3.7188646142e-06,1.79863912008e-06,3.06962000245e-07
4.8425492983e-07,3.75684159594e-06,1.8205872422e-06,3.10960428887e-07
4.89119424924e-07,3.79512739716e-06,1.84275778545e-06,3.1500268172e-07
4.94022670064e-07,3.83372379761e-06,1.86515249413e-06,3.19089139638e-07
4.9896488192e-07,3.87263258186e-06,1.88777312149e-06,3.23220185841e-07
5.03946277708e-07,3.91185553934e-06,1.91062142972e-06,3.27396205838e-07
5.08967075184e-07,3.95139446428e-06,1.93369918996e-06,3.31617587455e-07
5.1402749265e-07,3.99125115571e-06,1.9570081823e-06,3.35884720838e-07
5.19127748944e-07,4.03142741742e-06,1.98055019582e-06,3.4019799846e-07
5.24268063439e-07,4.07192505798e-06,2.00432702855e-06,3.44557815127e-07
5.29448656046e-07,4.11274589072e-06,2.02834048756e-06,3.48964567983e-07
5.34669747205e-07,4.15389173364e-06,2.05259238886e-06,3.53418656513e-07
5.39931557886e-07,4.1953644095e-06,2.07708455752e-06,3.57920482553e-07
5.45234309585e-07,4.23716574571e-06,2.1018188276e-06,3.62470450293e-07
5.50578224324e-07,4.27929757437e-06,2.12679704219e-06,3.67068966282e-07
5.55963524646e-07,4.32176173223e-06,2.15202105341e-06,3.71716439433e-07
5.61390433614e-07,4.36456006065e-06,2.17749272244e-06,3.76413281031e-07
5.66859174808e-07,4.40769440563e-06,2.2032139195e-06,3.81159904734e-07
5.72369972321e-07,4.45116661774e-06,2.22918652386e-06,3.85956726581e-07
5.77923050762e-07,4.49497855214e-06,2.25541242388e-06,3.90804164998e-07
5.83518635246e-07,4.53913206854e-06,2.28189351697e-06,3.957026408e-07
5.89156951397e-07,4.58362903118e-06,2.30863170964e-06,4.00652577198e-07
5.94838225343e-07,4.62847130881e-06,2.33562891748e-06,4.05654399803e-07
6.00562683714e-07,4.6736607747e-06,2.36288706516e-06,4.10708536635e-07
6.0633055364e-07,4.71919930657e-06,2.39040808648e-06,4.15815418119e-07
6.12142062747e-07,4.76508878661e-06,2.41819392434e-06,4.209754771e-07
6.17997439155e-07,4.81133110144e-06,2.44624653074e-06,4.26189148841e-07
6.23896911479e-07,4.85792814211e-06,2.4745678668e-06,4.3145687103e-07
6.29840708818e-07,4.90488180405e-06,2.5031599028e-06,4.36779083786e-07
6.35829060762e-07,4.95219398707e-06,2.53202461811e-06,4.42156229661e-07
6.41862197383e-07,4.99986659533e-06,2.56116400126e-06,4.47588753646e-07
6.47940349234e-07,5.04790153733e-06,2.59058004991e-06,4.53077103177e-07
6.54063747347e-07,5.09630072589e-06,2.62027477089e-06,4.58621728138e-07
6.60232623229e-07,5.14506607811e-06,2.65025018015e-06,4.64223080862e-07
6.66447208863e-07,5.19419951537e-06,2.68050830282e-06,4.69881616145e-07
6.72707736698e-07,5.2437029633e-06,2.71105117318e-06,4.75597791241e-07
6.79014439656e-07,5.29357835175e-06,2.74188083468e-06,4.81372065869e-07
6.8536755112e-07,5.34382761479e-06,2.77299933993e-06,4.87204902221e-07
6.91767304936e-07,5.39445269067e-06,2.80440875073e-06,4.93096764962e-07
6.98213935413e-07,5.44545552181e-06,2.83611113803e-06,4.99048121235e-07
7.04707677312e-07,5.49683805478e-06,2.86810858199e-06,5.05059440668e-07
7.11248765852e-07,5.54860224024e-06,2.90040317193e-06,5.11131195373e-07
7.17837436701e-07,5.600750033e-06,2.93299700635e-06,5.17263859956e-07
7.24473925977e-07,5.65328339191e-06,2.96589219296e-06,5.23457911516e-07
7.31158470242e-07,5.70620427988e-06,2.99909084865e-06,5.29713829652e-07
7.37891306504e-07,5.75951466388e-06,3.03259509949e-06,5.36032096465e-07
7.44672672207e-07,5.81321651487e-06,3.06640708076e-06,5.42413196566e-07
7.51502805236e-07,5.8673118078e-06,3.10052893694e-06,5.48857617072e-07
7.58381943909e-07,5.92180252159e-06,3.13496282168e-06,5.55365847618e-07
7.65310326975e-07,5.97669063911e-06,3.16971089785e-06,5.61938380357e-07
7.72288193613e-07,6.03197814716e-06,3.20477533753e-06,5.68575709961e-07
7.79315783426e-07,6.08766703641e-06,3.24015832197e-06,5.7527833363e-07
7.86393336443e-07,6.14375930144e-06,3.27586204165e-06,5.82046751094e-07
7.9352109311e-07,6.20025694066e-06,3.31188869623e-06,5.88881464613e-07
8.00699294292e-07,6.25716195632e-06,3.34824049459e-06,5.95782978986e-07
8.07928181269e-07,6.31447635449e-06,3.3849196548e-06,6.02751801549e-07
8.15207995729e-07,6.372202145e-06,3.42192840414e-06,6.09788442182e-07
8.22538979772e-07,6.43034134147e-06,3.45926897909e-06,6.16893413312e-07
8.29921375903e-07,6.48889596122e-06,3.49694362532e-06,6.24067229915e-07
8.37355427027e-07,6.54786802532e-06,3.53495459771e-06,6.3131040952e-07
8.44841376452e-07,6.60725955852e-06,3.57330416035e-06,6.38623472211e-07
8.5237946788e-07,6.66707258923e-06,3.61199458651e-06,6.46006940634e-07
8.59969945408e-07,6.72730914952e-06,3.65102815866e-06,6.53461339993e-07
8.67613053524e-07,6.78797127505e-06,3.69040716847e-06,6.60987198061e-07
8.75309037103e-07,6.84906100512e-06,3.73013391679e-06,6.68585045177e-07
8.83058141404e-07,6.91058038256e-06,3.77021071369e-06,6.76255414252e-07
8.90860612069e-07,6.97253145377e-06,3.8106398784e-06,6.83998840772e-07
8.98716695118e-07,7.03491626867e-06,3.85142373935e-06,6.91815862798e-07
9.06626636948e-07,7.09773688069e-06,3.89256463414e-06,6.99707020972e-07
9.14590684325e-07,7.16099534672e-06,3.93406490957e-06,7.07672858517e-07
9.22609084389e-07,7.2246937271e-06,3.9759269216e-06,7.15713921243e-07
9.30682084643e-07,7.28883408562e-06,4.01815303537e-06,7.23830757546e-07
9.38809932956e-07,7.35341848945e-06,4.06074562519e-06,7.32023918412e-07
9.46992877556e-07,7.41844900913e-06,4.10370707454e-06,7.40293957422e-07
9.55231167029e-07,7.4839277186e-06,4.14703977605e-06,7.48641430749e-07
9.63525050313e-07,7.54985669506e-06,4.19074613153e-06,7.57066897167e-07
9.71874776701e-07,7.61623801908e-06,4.23482855192e-06,7.65570918046e-07
9.80280595831e-07,7.68307377446e-06,4.27928945733e-06,7.74154057361e-07
9.88742757687e-07,7.75036604828e-06,4.324131277e-06,7.82816881691e-07
9.97261512596e-07,7.81811693085e-06,4.3693564493e-06,7.91559960222e-07
1.00583711122e-06,7.88632851566e-06,4.41496742176e-06,8.00383864747e-07
1.01446980456e-06,7.95500289939e-06,4.46096665102e-06,8.09289169671e-07
1.02315984395e-06,8.0241421819e-06,4.50735660285e-06,8.18276452013e-07
1.03190748105e-06,8.09374846614e-06,4.55413975213e-06,8.27346291405e-07
1.04071296785e-06,8.16382385818e-06,4.60131858285e-06,8.36499270096e-07
1.04957655666e-06,8.23437046716e-06,4.64889558811e-06,8.45735972956e-07
1.05849850011e-06,8.30539040529e-06,4.69687327012e-06,8.55056987472e-07
1.06747905114e-06,8.37688578778e-06,4.74525414014e-06,8.64462903756e-07
1.07651846303e-06,8.44885873286e-06,4.79404071856e-06,8.73954314542e-07
1.08561698934e-06,8.52131136172e-06,4.84323553482e-06,8.83531815191e-07
1.09477488394e-06,8.59424579853e-06,4.89284112743e-06,8.93196003692e-07
1.10399240103e-06,8.66766417034e-06,4.94286004398e-06,9.02947480659e-07
1.11326979508e-06,8.74156860712e-06,4.99329484108e-06,9.1278684934e-07
1.12260732088e-06,8.81596124172e-06,5.04414808442e-06,9.22714715613e-07
1.13200523349e-06,8.89084420982e-06,5.09542234872e-06,9.3273168799e-07
1.1414637883e-06,8.96621964993e-06,5.1471202177e-06,9.42838377615e-07
1.15098324094e-06,9.04208970335e-06,5.19924428414e-06,9.53035398272e-07
1.16056384737e-06,9.11845651413e-06,5.25179714981e-06,9.63323366377e-07
1.1702058638e-06,9.1953222291e-06,5.30478142548e-06,9.73702900988e-07
1.17990954673e-06,9.27268899777e-06,5.35819973092e-06,9.84174623798e-07
1.18967515293e-06,9.35055897235e-06,5.41205469489e-06,9.94739159145e-07
1.19950293945e-06,9.42893430772e-06,5.46634895512e-06,1.005397134e-06
1.2093931636e-06,9.50781716138e-06,5.52108515828e-06,1.016149178e-06
1.21934608297e-06,9.58720969346e-06,5.57626596003e-06,1.02699592338e-06
1.22936195539e-06,9.66711406665e-06,5.63189402495e-06,1.03793800506e-06
1.23944103897e-06,9.74753244621e-06,5.68797202657e-06,1.0489760606e-06
1.24958359206e-06,9.82846699993e-06,5.74450264732e-06,1.06011073017e-06
1.25978987326e-06,9.9099198981e-06,5.80148857856e-06,1.07134265664e-06
1.27006014145e-06,9.99189331348e-06,5.85893252054e-06,1.08267248548e-06
1.28039465571e-06,1.00743894213e-05,5.91683718241e-06,1.09410086483e-06
1.29079367539e-06,1.01574103992e-05,5.97520528218e-06,1.10562844547e-06
1.30125746009e-06,1.02409584272e-05,6.03403954674e-06,1.11725588084e-06
1.31178626961e-06,1.03250356877e-05,6.09334271184e-06,1.12898382701e-06
1.32238036401e-06,1.04096443654e-05,6.15311752204e-06,1.14081294271e-06
1.33304000358e-06,1.04947866475e-05,6.21336673076e-06,1.15274388932e-06
1.34376544881e-06,1.05804647233e-05,6.27409310022e-06,1.16477733087e-06
1.35455696045e-06,1.06666807843e-05,6.33529940146e-06,1.17691393403e-06
1.36541479944e-06,1.07534370244e-05,6.3969884143e-06,1.18915436814e-06
1.37633922695e-06,1.08407356397e-05,6.45916292732e-06,1.20149930515e-06
1.38733050435e-06,1.09285788284e-05,6.5218257379e-06,1.21394941971e-06
1.39838889324e-06,1.1016968791e-05,6.58497965215e-06,1.22650538908e-06
1.4095146554e-06,1.11059077298e-05,6.64862748491e-06,1.23916789319e-06
1.42070805284e-06,1.11953978495e-05,6.71277205976e-06,1.25193761462e-06
1.43196934776e-06,1.12854413568e-05,6.77741620898e-06,1.26481523858e-06
1.44329880254e-06,1.13760404604e-05,6.84256277355e-06,1.27780145295e-06
1.45469667977e-06,1.14671973711e-05,6.90821460313e-06,1.29089694825e-06
1.46616324222e-06,1.15589143016e-05,6.97437455602e-06,1.30410241765e-06
1.47769875287e-06,1.16511934665e-05,7.04104549922e-06,1.31741855696e-06
1.48930347484e-06,1.17440370825e-05,7.10823030832e-06,1.33084606464e-06
1.50097767147e-06,1.18374473682e-05,7.17593186755e-06,1.34438564181e-06
1.51272160625e-06,1.19314265439e-05,7.24415306974e-06,1.35803799223e-06
1.52453554286e-06,1.20259768319e-05,7.31289681631e-06,1.37180382228e-06
1.53641974514e-06,1.21211004563e-05,7.38216601726e-06,1.38568384103e-06
1.5483744771e-06,1.22167996429e-05,7.45196359113e-06,1.39967876015e-06
1.56040000291e-06,1.23130766195e-05,7.52229246502e-06,1.41378929399e-06
1.57249658689e-06,1.24099336153e-05,7.59315557453e-06,1.42801615951e-06
1.58466449355e-06,1.25073728616e-05,7.66455586379e-06,1.44236007633e-06
1.5969039875e-06,1.26053965911e-05,7.73649628541e-06,1.45682176672e-06
1.60921533356e-06,1.27040070383e-05,7.80897980047e-06,1.47140195556e-06
1.62159879664e-06,1.28032064392e-05,7.88200937852e-06,1.48610137038e-06
1.63405464182e-06,1.29029970315e-05,7.95558799754e-06,1.50092074137e-06
1.64658313434e-06,1.30033810546e-05,8.02971864392e-06,1.51586080131e-06
1.65918453953e-06,1.31043607491e-05,8.10440431247e-06,1.53092228567e-06
1.67185912288e-06,1.32059383575e-05,8.17964800638e-06,1.5461059325e-06
1.68460715001e-06,1.33081161235e-05,8.2554527372e-06,1.56141248251e-06
1.69742888666e-06,1.34108962924e-05,8.33182152485e-06,1.57684267904e-06
1.71032459869e-06,1.3514281111e-05,8.40875739756e-06,1.59239726805e-06
1.72329455209e-06,1.36182728273e-05,8.48626339187e-06,1.60807699814e-06
1.73633901295e-06,1.3722873691e-05,8.56434255263e-06,1.62388262051e-06
1.74945824749e-06,1.38280859528e-05,8.64299793294e-06,1.63981488902e-06
1.76265252203e-06,1.39339118649e-05,8.72223259419e-06,1.65587456012e-06
1.77592210299e-06,1.40403536809e-05,8.80204960596e-06,1.67206239289e-06
1.7892672569e-06,1.41474136554e-05,8.88245204609e-06,1.68837914905e-06
1.80268825039e-06,1.42550940445e-05,8.96344300057e-06,1.7048255929e-06
1.81618535019e-06,1.43633971054e-05,9.04502556362e-06,1.72140249139e-06
1.82975882311e-06,1.44723250965e-05,9.12720283756e-06,1.73811061405e-06
1.84340893606e-06,1.45818802773e-05,9.20997793288e-06,1.75495073304e-06
1.85713595602e-06,1.46920649085e-05,9.29335396817e-06,1.77192362314e-06
1.87094015008e-06,1.4802881252e-05,9.37733407012e-06,1.7890300617e-06
1.88482178538e-06,1.49143315704e-05,9.4619213735e-06,1.80627082872e-06
1.89878112915e-06,1.50264181279e-05,9.54711902111e-06,1.82364670676e-06
1.9128184487e-06,1.51391431892e-05,9.6329301638e-06,1.84115848101e-06
1.92693401139e-06,1.52525090203e-05,9.71935796043e-06,1.85880693924e-06
1.94112808466e-06,1.53665178881e-05,9.80640557784e-06,1.87659287182e-06
1.955400936e-06,1.54811720603e-05,9.89407619082e-06,1.89451707172e-06
1.96975283298e-06,1.55964738058e-05,9.98237298215e-06,1.91258033448e-06
1.98418404321e-06,1.5712425394e-05,1.00712991425e-05,1.93078345826e-06
1.99869483434e-06,1.58290290955e-05,1.01608578704e-05,1.94912724376e-06
2.0132854741e-06,1.59462871814e-05,1.02510523723e-05,1.96761249431e-06
2.02795623024e-06,1.6064201924e-05,1.03418858626e-05,1.98624001579e-06
2.04270737057e-06,1.61827755959e-05,1.04333615634e-05,2.00501061666e-06
2.05753916293e-06,1.63020104707e-05,1.05254827046e-05,2.02392510795e-06
2.07245187518e-06,1.64219088228e-05,1.06182525239e-05,2.04298430328e-06
2.08744577524e-06,1.65424729271e-05,1.07116742669e-05,2.06218901882e-06
2.10252113106e-06,1.66637050592e-05,1.08057511868e-05,2.0815400733e-06
2.11767821058e-06,1.67856074953e-05,1.09004865445e-05,2.10103828804e-06
2.13291728179e-06,1.69081825124e-05,1.09958836087e-05,2.12068448689e-06
2.14823861271e-06,1.70314323877e-05,1.10919456557e-05,2.14047949627e-06
2.16364247135e-06,1.71553593993e-05,1.11886759695e-05,2.16042414515e-06
2.17912912573e-06,1.72799658257e-05,1.12860778416e-05,2.18051926503e-06
2.19469884391e-06,1.74052539458e-05,1.13841545712e-05,2.20076569e-06
2.21035189393e-06,1.75312260389e-05,1.14829094651e-05,2.22116425664e-06
2.22608854385e-06,1.76578843851e-05,1.15823458374e-05,2.2417158041e-06
2.24190906169e-06,1.77852312645e-05,1.16824670102e-05,2.26242117407e-06
2.25781371553e-06,1.79132689577e-05,1.17832763126e-05,2.28328121074e-06
2.27380277338e-06,1.80419997458e-05,1.18847770814e-05,2.30429676087e-06
2.28987650328e-06,1.81714259101e-05,1.19869726608e-05,2.32546867372e-06
2.30603517323e-06,1.83015497321e-05,1.20898664026e-05,2.34679780106e-06
2.32227905124e-06,1.84323734937e-05,1.21934616658e-05,2.3682849972e-06
2.33860840528e-06,1.8563899477e-05,1.22977618167e-05,2.38993111896e-06
2.35502350329e-06,1.86961299644e-05,1.24027702291e-05,2.41173702566e-06
2.37152461321e-06,1.88290672383e-05,1.2508490284e-05,2.43370357912e-06
2.38811200291e-06,1.89627135813e-05,1.261492537e-05,2.45583164369e-06
2.40478594027e-06,1.90970712763e-05,1.27220788824e-05,2.47812208618e-06
2.4215466931e-06,1.92321426061e-05,1.28299542244e-05,2.50057577593e-06
2.43839452919e-06,1.93679298537e-05,1.29385548058e-05,2.52319358473e-06
2.45532971627e-06,1.95044353021e-05,1.3047884044e-05,2.54597638691e-06
2.47235252203e-06,1.96416612342e-05,1.31579453634e-05,2.56892505922e-06
2.48946321412e-06,1.97796099331e-05,1.32687421955e-05,2.59204048092e-06
2.50666206012e-06,1.99182836817e-05,1.3380277979e-05,2.61532353375e-06
2.52394932756e-06,2.00576847629e-05,1.34925561596e-05,2.6387751019e-06
2.54132528392e-06,2.01978154595e-05,1.36055801901e-05,2.66239607203e-06
2.55879019661e-06,2.03386780543e-05,1.37193535303e-05,2.68618733326e-06
2.57634433295e-06,2.04802748296e-05,1.3833879647e-05,2.71014977717e-06
2.59398796024e-06,2.0622608068e-05,1.39491620139e-05,2.73428429777e-06
2.61172134566e-06,2.07656800515e-05,1.40652041117e-05,2.75859179154e-06
2.62954475634e-06,2.0909493062e-05,1.4182009428e-05,2.7830731574e-06
2.64745845933e-06,2.10540493813e-05,1.42995814573e-05,2.80772929668e-06
2.66546272159e-06,2.11993512908e-05,1.4417923701e-05,2.83256111317e-06
2.68355780999e-06,2.13454010713e-05,1.45370396671e-05,2.85756951308e-06
2.70174399133e-06,2.14922010039e-05,1.46569328706e-05,2.88275540504e-06
2.72002153229e-06,2.16397533686e-05,1.47776068333e-05,2.90811970008e-06
2.73839069948e-06,2.17880604457e-05,1.48990650836e-05,2.93366331168e-06
2.75685175941e-06,2.19371245145e-05,1.50213111566e-05,2.95938715568e-06
2.77540497846e-06,2.20869478542e-05,1.51443485942e-05,2.98529215037e-06
2.79405062294e-06,2.22375327435e-05,1.52681809449e-05,3.01137921641e-06
2.81278895904e-06,2.23888814604e-05,1.53928117637e-05,3.03764927684e-06
2.83162025284e-06,2.25409962826e-05,1.55182446123e-05,3.06410325712e-06
2.85054477029e-06,2.2693879487e-05,1.56444830591e-05,3.09074208507e-06
2.86956277724e-06,2.28475333502e-05,1.57715306787e-05,3.11756669089e-06
2.88867453941e-06,2.3001960148e-05,1.58993910525e-05,3.14457800716e-06
2.90788032242e-06,2.31571621556e-05,1.60280677681e-05,3.1717769688e-06
2.92718039172e-06,2.33131416476e-05,1.61575644199e-05,3.19916451312e-06
2.94657501267e-06,2.34699008978e-05,1.62878846083e-05,3.22674157977e-06
2.96606445048e-06,2.36274421794e-05,1.64190319403e-05,3.25450911076e-06
2.98564897022e-06,2.37857677647e-05,1.65510100293e-05,3.28246805042e-06
3.00532883683e-06,2.39448799255e-05,1.66838224949e-05,3.31061934544e-06
3.0251043151e-06,2.41047809324e-05,1.68174729629e-05,3.33896394484e-06
3.04497566968e-06,2.42654730556e-05,1.69519650657e-05,3.36750279996e-06
3.06494316507e-06,2.44269585642e-05,1.70873024415e-05,3.39623686446e-06
3.08500706561e-06,2.45892397265e-05,1.72234887349e-05,3.42516709432e-06
3.1051676355e-06,2.47523188098e-05,1.73605275967e-05,3.45429444783e-06
3.12542513877e-06,2.49161980807e-05,1.74984226838e-05,3.48361988557e-06
3.1457798393e-06,2.50808798045e-05,1.76371776591e-05,3.51314437045e-06
3.16623200079e-06,2.52463662459e-05,1.77767961917e-05,3.54286886764e-06
3.18678188679e-06,2.54126596684e-05,1.79172819566e-05,3.57279434461e-06
3.20742976067e-06,2.55797623343e-05,1.80586386349e-05,3.60292177109e-06
3.22817588563e-06,2.57476765051e-05,1.82008699137e-05,3.63325211912e-06
3.24902052468e-06,2.59164044412e-05,1.83439794858e-05,3.66378636298e-06
3.26996394068e-06,2.60859484017e-05,1.84879710503e-05,3.69452547921e-06
3.29100639629e-06,2.62563106448e-05,1.86328483117e-05,3.72547044662e-06
3.31214815397e-06,2.64274934273e-05,1.87786149809e-05,3.75662224627e-06
3.33338947602e-06,2.65994990049e-05,1.8925274774e-05,3.78798186143e-06
3.35473062453e-06,2.67723296322e-05,1.90728314134e-05,3.81955027765e-06
3.37617186141e-06,2.69459875624e-05,1.92212886268e-05,3.85132848269e-06
3.39771344835e-06,2.71204750476e-05,1.9370650148e-05,3.88331746652e-06
3.41935564686e-06,2.72957943383e-05,1.95209197163e-05,3.91551822134e-06
3.44109871824e-06,2.74719476839e-05,1.96721010765e-05,3.94793174157e-06
3.46294292359e-06,2.76489373326e-05,1.98241979792e-05,3.98055902382e-06
3.48488852378e-06,2.7826765531e-05,1.99772141806e-05,4.01340106689e-06
3.50693577949e-06,2.80054345242e-05,2.01311534423e-05,4.04645887179e-06
3.52908495117e-06,2.81849465562e-05,2.02860195315e-05,4.07973344171e-06
3.55133629907e-06,2.83653038694e-05,2.04418162208e-05,4.11322578199e-06
3.5736900832e-06,2.85465087047e-05,2.05985472884e-05,4.14693690018e-06
3.59614656335e-06,2.87285633014e-05,2.07562165176e-05,4.18086780596e-06
3.6187059991e-06,2.89114698976e-05,2.09148276975e-05,4.21501951119e-06
3.64136864976e-06,2.90952307294e-05,2.10743846222e-05,4.24939302987e-06
3.66413477446e-06,2.92798480318e-05,2.12348910912e-05,4.28398937814e-06
